14
15
24
29
36
43
47
46
50
53
45
54
45
45
40
37
33
31
26
25
24
23
24
24
24
25
25
25
25
25
25
26
25
26
26
26
26
27
27
26
27
27
29
28
28
28
28
29
30
29
29
29
29
29
30
29
30
30
30
29
30
30
30
31
30
31
31
31
31
28
27
28
30
30
31
33
33
34
35
35
37
37
38
38
38
38
37
38
39
39
39
40
40
41
41
42
44
44
46
46
46
47
48
49
50
49
50
50
50
51
51
50
51
52
52
52
53
52
53
54
55
56

